data_timestep;lane_id;lane_queueing_length;lane_queueing_length_experimental;lane_queueing_time
2625.00;1to2_0;13.50;13.50;7.00
2625.00;1to2_1;6.00;6.00;5.00
2626.00;1to2_0;13.50;13.50;8.00
2626.00;1to2_1;6.00;6.00;6.00
2627.00;1to2_0;13.50;13.50;9.00
2627.00;1to2_1;6.00;13.86;7.00
2628.00;1to2_0;13.50;13.50;10.00
2628.00;1to2_1;6.00;13.58;8.00
2629.00;1to2_0;13.50;13.50;11.00
2629.00;1to2_1;13.53;13.53;9.00
2630.00;1to2_0;13.50;13.50;12.00
2630.00;1to2_1;13.51;13.51;10.00
2631.00;1to2_0;13.50;13.50;13.00
2631.00;1to2_1;13.50;13.50;11.00
2632.00;1to2_0;13.50;13.50;14.00
2632.00;1to2_1;13.50;13.50;12.00
2633.00;1to2_0;13.50;13.50;15.00
2633.00;1to2_1;13.50;13.50;13.00
2634.00;1to2_0;13.50;13.50;16.00
2634.00;1to2_1;13.50;13.50;14.00
2635.00;1to2_0;13.50;13.50;17.00
2635.00;1to2_1;13.50;13.50;15.00
2636.00;1to2_0;13.50;13.50;18.00
2636.00;1to2_1;13.50;13.50;16.00
2637.00;1to2_0;13.50;13.50;19.00
2637.00;1to2_1;13.50;13.50;17.00
2638.00;1to2_0;13.50;13.50;20.00
2638.00;1to2_1;13.50;13.50;18.00
2639.00;1to2_0;13.50;13.50;21.00
2639.00;1to2_1;13.50;13.50;19.00
2640.00;1to2_0;21.00;21.00;22.00
2640.00;1to2_1;13.50;13.50;20.00
2641.00;1to2_0;21.00;21.00;23.00
2641.00;1to2_1;13.50;13.50;21.00
2642.00;1to2_0;21.00;21.00;24.00
2642.00;1to2_1;13.50;13.50;22.00
2643.00;1to2_0;21.00;21.00;25.00
2643.00;1to2_1;21.00;21.00;23.00
2644.00;1to2_0;21.00;21.00;26.00
2644.00;1to2_1;21.00;21.00;24.00
2645.00;1to2_0;21.00;21.00;27.00
2645.00;1to2_1;21.00;21.00;25.00
2646.00;1to2_0;21.00;21.00;28.00
2646.00;1to2_1;21.00;21.00;26.00
2647.00;1to2_0;21.00;21.00;29.00
2647.00;1to2_1;21.00;21.00;27.00
2648.00;1to2_0;21.00;21.00;30.00
2648.00;1to2_1;21.00;21.00;28.00
2649.00;1to2_0;21.00;21.00;31.00
2649.00;1to2_1;21.00;21.00;29.00
2650.00;1to2_0;21.00;21.00;32.00
2650.00;1to2_1;21.00;21.00;30.00
2651.00;1to2_0;21.00;21.00;33.00
2651.00;1to2_1;21.00;21.00;31.00
2652.00;1to2_0;21.00;21.00;34.00
2652.00;1to2_1;21.00;21.00;32.00
2653.00;1to2_0;21.00;21.00;35.00
2653.00;1to2_1;21.00;21.00;33.00
2654.00;1to2_0;28.50;28.50;36.00
2654.00;1to2_1;21.00;28.61;34.00
2655.00;1to2_0;36.01;36.01;36.00
2655.00;1to2_1;28.51;36.81;27.00
2656.00;1to2_0;36.01;36.01;17.00
2656.00;1to2_1;28.50;36.03;14.00
2657.00;1to2_0;36.01;43.54;4.00
2657.00;1to2_1;36.01;36.01;3.00
2658.00;1to2_0;43.52;43.52;4.00
2658.00;1to2_1;36.01;43.55;2.00
2659.00;1to2_0;43.51;51.39;2.00
2659.00;1to2_1;43.52;51.17;1.00
2660.00;1to2_0;0.00;51.18;0.00
2660.00;1to2_1;51.09;51.09;1.00
2661.00;1to2_0;0.00;50.63;0.00
2661.00;1to2_1;0.00;58.61;0.00
2662.00;1to2_0;0.00;49.57;0.00
2662.00;1to2_1;58.51;58.51;1.00
2663.00;1to2_1;0.00;57.44;0.00
2664.00;;;;
2665.00;;;;
2666.00;;;;
2667.00;;;;
2668.00;;;;
2669.00;;;;
2670.00;;;;
2671.00;;;;
2672.00;;;;
2673.00;;;;
2674.00;;;;
2675.00;;;;
2676.00;;;;
2677.00;;;;
2678.00;;;;
2679.00;;;;
2680.00;;;;
2681.00;;;;
2682.00;;;;
2683.00;;;;
2684.00;;;;
2685.00;;;;
2686.00;;;;
2687.00;;;;
2688.00;;;;
2689.00;;;;
2690.00;;;;
2691.00;;;;
2692.00;;;;
2693.00;;;;
2694.00;;;;
2695.00;;;;
2696.00;;;;
2697.00;;;;
2698.00;;;;
2699.00;;;;
2700.00;1to2_1;0.00;6.16;0.00
2701.00;1to2_1;6.06;6.06;1.00
2702.00;1to2_1;6.01;6.01;2.00
2703.00;1to2_1;6.01;6.01;3.00
2704.00;1to2_1;6.00;6.00;4.00
2705.00;1to2_1;6.00;6.00;5.00
2706.00;1to2_0;0.00;6.39;0.00
2706.00;1to2_1;6.00;6.00;6.00
2707.00;1to2_0;0.00;6.07;0.00
2707.00;1to2_1;6.00;6.00;7.00
2708.00;1to2_0;6.03;13.62;1.00
2708.00;1to2_1;6.00;6.00;8.00
2709.00;1to2_0;13.54;13.54;2.00
2709.00;1to2_1;6.00;6.00;9.00
2710.00;1to2_0;13.52;13.52;3.00
2710.00;1to2_1;6.00;6.00;10.00
2711.00;1to2_0;13.51;13.51;4.00
2711.00;1to2_1;6.00;6.00;11.00
2712.00;1to2_0;13.50;13.50;5.00
2712.00;1to2_1;6.00;6.00;12.00
2713.00;1to2_0;13.50;13.50;6.00
2713.00;1to2_1;6.00;6.00;13.00
2714.00;1to2_0;13.50;13.50;7.00
2714.00;1to2_1;6.00;6.00;14.00
2715.00;1to2_0;13.50;13.50;8.00
2715.00;1to2_1;6.00;6.00;15.00
2716.00;1to2_0;13.50;13.50;9.00
2716.00;1to2_1;6.00;13.57;16.00
2717.00;1to2_0;13.50;21.05;10.00
2717.00;1to2_1;13.52;13.52;17.00
2718.00;1to2_0;21.01;21.01;11.00
2718.00;1to2_1;13.51;13.51;18.00
2719.00;1to2_0;21.00;21.00;12.00
2719.00;1to2_1;13.50;13.50;19.00
2720.00;1to2_0;21.00;21.00;13.00
2720.00;1to2_1;13.50;13.50;20.00
2721.00;1to2_0;21.00;21.00;14.00
2721.00;1to2_1;13.50;13.50;21.00
2722.00;1to2_0;21.00;21.00;15.00
2722.00;1to2_1;13.50;13.50;22.00
2723.00;1to2_0;21.00;21.00;16.00
2723.00;1to2_1;13.50;13.50;23.00
2724.00;1to2_0;21.00;21.00;17.00
2724.00;1to2_1;13.50;13.50;24.00
2725.00;1to2_0;21.00;21.00;18.00
2725.00;1to2_1;13.50;13.50;25.00
2726.00;1to2_0;21.00;21.00;19.00
2726.00;1to2_1;21.00;21.00;26.00
2727.00;1to2_0;21.00;21.00;20.00
2727.00;1to2_1;21.00;21.00;27.00
2728.00;1to2_0;21.00;21.00;21.00
2728.00;1to2_1;21.00;28.50;28.00
2729.00;1to2_0;21.00;21.00;22.00
2729.00;1to2_1;28.50;28.50;29.00
2730.00;1to2_0;21.00;21.00;23.00
2730.00;1to2_1;28.50;28.50;30.00
2731.00;1to2_0;21.00;21.00;24.00
2731.00;1to2_1;28.50;28.50;31.00
2732.00;1to2_0;21.00;21.00;25.00
2732.00;1to2_1;28.50;28.50;32.00
2733.00;1to2_0;21.00;21.00;26.00
2733.00;1to2_1;28.50;28.50;33.00
2734.00;1to2_0;21.00;21.00;27.00
2734.00;1to2_1;28.50;28.50;34.00
2735.00;1to2_0;21.00;21.00;28.00
2735.00;1to2_1;28.50;28.50;35.00
2736.00;1to2_0;21.00;36.01;29.00
2736.00;1to2_1;28.50;28.50;36.00
2737.00;1to2_0;21.00;21.00;30.00
2737.00;1to2_1;28.50;28.50;37.00
2738.00;1to2_0;21.00;21.00;31.00
2738.00;1to2_1;28.50;28.50;38.00
2739.00;1to2_0;21.00;28.94;32.00
2739.00;1to2_1;28.50;28.50;39.00
2740.00;1to2_0;21.00;28.60;33.00
2740.00;1to2_1;28.50;28.50;40.00
2741.00;1to2_0;28.54;28.54;34.00
2741.00;1to2_1;28.50;36.01;41.00
2742.00;1to2_0;36.05;36.05;35.00
2742.00;1to2_1;36.01;36.01;42.00
2743.00;1to2_0;43.56;43.56;36.00
2743.00;1to2_1;43.51;43.51;43.00
2744.00;1to2_0;43.54;51.12;37.00
2744.00;1to2_1;43.51;51.12;44.00
2745.00;1to2_0;51.06;59.05;37.00
2745.00;1to2_1;43.51;58.76;29.00
2746.00;1to2_0;51.03;58.58;29.00
2746.00;1to2_1;51.01;58.55;21.00
2747.00;1to2_0;58.54;58.54;7.00
2747.00;1to2_1;58.53;58.53;19.00
2748.00;1to2_0;66.05;66.05;7.00
2748.00;1to2_1;58.51;58.51;7.00
2749.00;1to2_0;66.03;66.03;7.00
2749.00;1to2_1;58.51;58.51;7.00
2750.00;1to2_0;66.02;66.02;6.00
2750.00;1to2_1;58.51;58.51;5.00
2751.00;1to2_0;66.02;66.02;5.00
2751.00;1to2_1;58.51;58.51;5.00
2752.00;1to2_0;66.01;66.01;5.00
2752.00;1to2_1;0.00;58.29;0.00
2753.00;1to2_0;0.00;65.67;0.00
2753.00;1to2_1;0.00;57.75;0.00
2754.00;1to2_0;0.00;64.57;0.00
2755.00;;;;
2756.00;;;;
2757.00;;;;
2758.00;;;;
2759.00;;;;
2760.00;;;;
2761.00;;;;
2762.00;;;;
2763.00;;;;
2764.00;;;;
2765.00;;;;
2766.00;;;;
2767.00;;;;
2768.00;;;;
2769.00;;;;
2770.00;;;;
2771.00;;;;
2772.00;;;;
2773.00;;;;
2774.00;;;;
2775.00;;;;
2776.00;;;;
2777.00;;;;
2778.00;;;;
2779.00;;;;
2780.00;;;;
2781.00;;;;
2782.00;;;;
2783.00;;;;
2784.00;;;;
